"id","ride_id","created_at","timezone","device_type","fitness_discipline","ride_title","status","total_work","avg_difficulty","ride_duration","ride_image_url","instructor_id","instructor_name","distance","total_output","avg_pace","avg_speed","avg_output","avg_cadence","avg_resistance"
"d5a4cc5b29264cd5a0cb08c8d50447cb","b417c8503dba44018b4f58ebccac347c",2021-10-05 09:48:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Pop Ride","COMPLETE",305011.97,7.9968,1800,"https://s3.amazonaws.com/peloton-ride-images/6d502007b2ab3cc133f468820e0b22ee88187c30/img_1633124152_f7a4bff8bcf149d3b5939e333bbd016d.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",10,305,NA,20,169,80,49
"61c1e471ab4b405abf030e968a906caf","044b3cbe99d24651bf0886483c223c7f",2021-10-04 12:04:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min HIIT & Hills Ride","COMPLETE",313109.55,8.9285,1800,"https://s3.amazonaws.com/peloton-ride-images/62a16036491baca21fad064b6d290a396061049f/img_1613388829_53620bf581924f4fadc53096be4f8b5d.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",10.07,313,NA,20.1,174,75,52
"a3ed8b89637d4d05b9362c2a17160eb9","3f15f990738545e6bd0fc17d708ea2f7",2021-10-03 03:03:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min Sweat Steady Ride","COMPLETE",410639.97,8.5978,2700,"https://s3.amazonaws.com/peloton-ride-images/e783f4811a2ca9a96c162115b186ec9d871d536f/img_1633194667_8a9c44d5dfa64aa494b863b859bfd11e.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",14.35,411,NA,19.1,152,79,47
"22bb2faca2334c3ba3ab7901ac38adf8","b71772753881409ba228933d2418645c",2021-10-02 09:53:00,"Etc/GMT+4","home_bike_plus","Strength","30 min EDM Full Body Strength","COMPLETE",0,6.9959,1800,"https://s3.amazonaws.com/peloton-ride-images/3ccb1fbd08364a15cf0c3a95bece65a16b5102e5/img_1628600788_724ae85df50245398d5442412a3bc3b2.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"0fe6a2a848ca40a3a6b4576ba4d62012","dde263ed91d64a67905b1732a5cbb442",2021-10-02 02:19:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.5374,300,"https://s3.amazonaws.com/peloton-ride-images/9493cf2c39290376c6c5174da3bf675f85234eb5/img_1632406758_172be8c963e7492b9f7b68e2317fdc8a.png","731d7b7f6b414a49892c21f01e25317d","Ally Love",NA,NA,NA,NA,NA,NA,NA
"749f126e23324da1bc87c003cae630bc","66751bcf3d304e73a3a68b3639e238d4",2021-10-02 01:27:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min Intervals & Arms Ride","COMPLETE",321912.51,8.7213,2700,"https://s3.amazonaws.com/peloton-ride-images/99cf5e62bbcdfcf9b9955d26d0e33fc5657e013c/img_1633184489_e09b3567cb73436c86e086c1953bd5b3.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",12.24,322,NA,16.3,119,69,44
"a44eee9128d24d1d91ddb47321791b23","ff0ef5b3db904881b1a9a926cc19ec4d",2021-09-30 09:47:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min EDM Ride","COMPLETE",442849.75,8.3547,2700,"https://s3.amazonaws.com/peloton-ride-images/8f6bd550c7b945fa56ecd2df8991a1ae4ddeddc4/img_1628258021_d7680d5bfaee4da190b7b2a8a967faaa.jpg","048f0ce00edb4427b2dced6cbeb107fd","Jess King",14.77,443,NA,19.7,164,76,50
"0b0de10cf8434324a5db2d945efdedd1","041f3adc47bb41f1ae1044029192e165",2021-09-28 08:56:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","45 min Bootcamp: Full Body","COMPLETE",206734.79,8.7152,2700,"https://s3.amazonaws.com/peloton-ride-images/44eda34acad078b6b5ee01404b502c44c8932319/img_1632872683_8eb3a01942b54fe6b13f8ffb91e216cd.png","c406f36aa2a44a5baf8831f8b92f6920","Robin Arzón",NA,NA,NA,NA,NA,NA,NA
"b88e16f40f8e4ac1b51565b5dd6909e4","731b8e8b16594930a2eef2a8b0158a61",2021-09-27 13:07:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min EDM Trap Ride","COMPLETE",215932.65,7.7418,1200,"https://s3.amazonaws.com/peloton-ride-images/bee2340b5694e30577a18becfd0c12050ef95a9f/img_1630509425_3a8a64c756d746619aa65ce93a9bf6ee.jpg","048f0ce00edb4427b2dced6cbeb107fd","Jess King",6.81,216,NA,20.4,180,77,51
"39d96c63dffd46f48c67ae8bc6129709","f7255b0f10cc4f93a43b5953b06bfd7c",2021-09-25 05:23:00,"Etc/GMT+4","home_bike_plus","Strength","30 min Full Body Strength","COMPLETE",0,7.37,1800,"https://s3.amazonaws.com/peloton-ride-images/6d0867f3ad234e3fa22650b592132ab1642a7eb7/img_1632488679_b187efd4bafe4cd9b65598b1ac92c054.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",NA,NA,NA,NA,NA,NA,NA
"c1983660506b4aae8771f2b1ee80096d","b60d593a7d7c494bb6cd68131672d1e7",2021-09-25 02:12:00,"Etc/GMT+4","home_bike_plus","Cycling","15 min Climb Ride","COMPLETE",126863.9,8.179,900,"https://s3.amazonaws.com/peloton-ride-images/2f6016194d825291ccbba7f8f49a84abc038dc0a/img_1632580468_3bb0a39a888743f9bdc7fddfb31572f7.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",4.63,127,NA,18.5,141,76,46
"e5b4af6d818f42a1ac24587ec6821b59","a531ef1ff2b64a91a475506e6dd8a7ee",2021-09-25 01:25:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Intervals & Arms Ride","COMPLETE",225827.96,8.3303,1800,"https://s3.amazonaws.com/peloton-ride-images/c8030a1a87de1a4b934c99623dd94a4294f2c249/img_1632578782_5971bef4bb794266ba6ecf79ae6a6263.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",8.3,226,NA,16.6,125,69,47
"493ef5148e1642048ac008e37f3256fb","ca2340bba4b540f4ac8b8bafc0b441b1",2021-09-24 13:03:00,"Etc/GMT+4","home_bike_plus","Cycling","5 min Cool Down Ride","COMPLETE",37533.1,3.8919,300,"https://s3.amazonaws.com/peloton-ride-images/c7e458396bbdbad5b6b71b2c3abbf1381d94258a/img_1613148007_9714b212710444c9b4772c0adfc77c66.jpg","05735e106f0747d2a112d32678be8afd","Olivia Amato",1.46,38,NA,17.5,125,89,39
"e8e47313bb4742e1810b79a3ac750157","158cbf4ffac142d9a29112753ca95629",2021-09-24 12:18:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min EDM Ride","COMPLETE",290344.72,8.4524,1800,"https://s3.amazonaws.com/peloton-ride-images/f830c416d52ff34355f14a36da12d2db13c0ded6/img_1631277277_dbbc285ca1cc46ec88befc480e407374.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",9.77,290,NA,19.5,161,76,50
"e50fe07d3da14410833db5898547b410","cbf0147a36b1445f938168f74f4ce3c6",2021-09-21 13:09:00,"Etc/GMT+4","home_bike_plus","Strength","10 min Arms & Shoulders Strength","COMPLETE",0,6.512,600,"https://s3.amazonaws.com/peloton-ride-images/d55ba88c3aaae4b62a93ed863ff400ad5af2ad49/img_1632230686_050005d996124eb3a9764fbffb1e9f28.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"7d1c34fc7c3c4d8fa5880545a06942d9","a4d6d19af48c4269b2fe35d93f2fdba1",2021-09-21 12:43:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min EDM Ride","COMPLETE",201556.2,7.5478,1200,"https://s3.amazonaws.com/peloton-ride-images/e8527141580c38f8386cc44101bec8816886b99f/img_1626386550_eead27e5dd64479497c5f1dfc3cda6ec.png","f6f2d613dc344e4bbf6428cd34697820","Emma Lovewell",6.63,202,NA,19.9,168,78,50
"c315ac0481c1425e87755a38c43f1968","8426c023f5444592abb8f0e2f0514e20",2021-09-21 08:58:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","30 min Bootcamp: Core","COMPLETE",136227.39,7.9038,1800,"https://s3.amazonaws.com/peloton-ride-images/0e05b92dd7a4e5689acf5103562a40cef5bd136e/img_1632265473_eec32427e02f458fbf4f71aaa2bff9e2.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",NA,NA,NA,NA,NA,NA,NA
"1518241fd2d04bf480d8b5dd4fc1de3b","3379821bbbee47399469b81c387803e3",2021-09-19 07:12:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.1338,300,"https://s3.amazonaws.com/peloton-ride-images/ba7d4c108e2ed6544cb27e3ce5dcfdb31ef5b58e/img_1628264252_ab14d4e621914f5d96da3ac08a3dfee2.jpg","304389e2bfe44830854e071bffc137c9","Matt Wilpers",NA,NA,NA,NA,NA,NA,NA
"03adb4502d424584be34c36e39a29fe7","5c5a18f8990a48a2bf813551743329e2",2021-09-19 06:48:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Low Impact Ride","COMPLETE",168150.14,5.8625,1200,"https://s3.amazonaws.com/peloton-ride-images/630fb700ee0e2426cb3a6f614323e2d590d4a2e5/img_1612805273_a0afa6848a3f4b319424231644374cb9.jpg","4904612965164231a37143805a387e40","Kendall Toole",6.18,168,NA,18.6,140,79,45
"c91eb23d4a1740e6b2eb0a78d6bd426a","7d5de4248a0744f2b2ef186fe3b1b09b",2021-09-19 03:33:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Upper Body Strength","COMPLETE",0,7.0454,1200,"https://s3.amazonaws.com/peloton-ride-images/5fb253ce9671bbe5d18c045199c155b522ecab44/img_1631883435_7f1e27749b674477a623483f81a02402.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",NA,NA,NA,NA,NA,NA,NA
"fcc8a4954e1a4b6d97575c930c2bcaee","3afb1b39381c4d7eb986b95487442870",2021-09-19 02:55:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","30 min EDM Bootcamp","COMPLETE",165115.99,7.8927,1800,"https://s3.amazonaws.com/peloton-ride-images/2b122606a1731d770b7c6e956a80728cb04346a2/img_1619475900_d4f78c885406474a8d3860b20254e7a6.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",NA,NA,NA,NA,NA,NA,NA
"3d0ae70015fc417c848c6577c51f1168","a640d3ce7e674e7dbe8e42090960adeb",2021-09-18 14:00:00,"Etc/GMT+4","home_bike_plus","Strength","10 min Arms & Shoulders Strength","COMPLETE",0,6.4931,600,"https://s3.amazonaws.com/peloton-ride-images/430e05e56e3c27f04247fd5c7a01f2828f92f72c/img_1628688387_41ceb5c344e44524b4194029b0ad6035.png","1697e6f580494740a5a1ca62b8b3f47c","Rad Lopez",NA,NA,NA,NA,NA,NA,NA
"78c5611a0d314133bfe93081c6ba2b5b","40039c08a26b499183a67582c7b8ef37",2021-09-18 13:29:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min 90s Ride","COMPLETE",205267.03,7.4715,1200,"https://s3.amazonaws.com/peloton-ride-images/abeaa59b0fff37d955a2ba1757fa1043e9a0cebd/img_1631743183_92b462211f1b4064b6ee3a5922585cc5.png","c406f36aa2a44a5baf8831f8b92f6920","Robin Arzón",6.67,205,NA,20,171,72,53
"9cdd4664f1fc49a5b50551f3ff600156","ae581e7190914f768bad2cd395294257",2021-09-17 08:58:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Rock Ride","COMPLETE",283921.2,7.7199,1800,"https://s3.amazonaws.com/peloton-ride-images/1f475f4aabd3ec3dbc9d538cd47413d1608be3c8/img_1631914424_ff2aef78303f4ccc8d7f009102eb35ad.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",9.68,284,NA,19.4,158,83,46
"19c7fb1fe8584179a282a9cbca90238a","425f435263394dddaa6ebe70d748a8ab",2021-09-16 12:18:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.42,300,"https://s3.amazonaws.com/peloton-ride-images/3e9954930da9847b9a6061878eb654b028bbb04f/img_1630337239_6b386c3dc9d840a9a8f8bf150a18ab3d.png","f6f2d613dc344e4bbf6428cd34697820","Emma Lovewell",NA,NA,NA,NA,NA,NA,NA
"3fb6d91da8244c7a9941979e6b20dd2c","a422bd36d4f541c3ac1619fb49a14b53",2021-09-16 12:08:00,"Etc/GMT+4","home_bike_plus","Cycling","5 min Cool Down Ride","COMPLETE",33519.76,3.8086,300,"https://s3.amazonaws.com/peloton-ride-images/8b780b1dbd9a3127166e75d93e83857433e67c6f/img_1630509807_4b0ea39f5f0c465984597c14ef768f9c.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",1.39,34,NA,16.7,112,92,36
"5d2a924209c04a2fb0ab6ac59503270e","44bad5a8ed544db298145202cd979a85",2021-09-16 11:21:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min 80s Ride","COMPLETE",295402.32,7.7259,1800,"https://s3.amazonaws.com/peloton-ride-images/2d96930e0e679e16012cb964c78f75b14613bed7/img_1602777872_32a2560d6eef4388ba38bf47b084d815.jpg","1e59e949a19341539214a4a13ea7ff01","Denis Morton",9.85,295,NA,19.7,164,78,49
"a7d4180593b44ed5be5bac061ff39d4e","8b1934f05c2f42a785b0d27b0997b6db",2021-09-15 12:26:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min EDM Ride","COMPLETE",204727.66,7.3405,1200,"https://s3.amazonaws.com/peloton-ride-images/a2b65c6107c199dbcd2655f6b7edda0af3f00ac9/img_1628522037_b2dbc6e0da2d4113ab4a0fd9f5322423.png","4904612965164231a37143805a387e40","Kendall Toole",6.68,205,NA,20,171,81,48
"0c6a547befaf4b06849ad3c1549fd4ee","0a2f3b2979cc456299a6a6368c881301",2021-09-13 08:55:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","60 min Bootcamp: Full Body","COMPLETE",280231.46,8.62,3600,"https://s3.amazonaws.com/peloton-ride-images/f72ccab49c10436a6bc709d0d0fdeb1b6a973c28/img_1631571290_e50a6feb6f9345cdbaf88e47635b2692.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",NA,NA,NA,NA,NA,NA,NA
"f37ae7c45e6e459c9c2e655fc5e07422","bd4c11778d90420b94bfffbc97d78077",2021-09-11 06:48:00,"US/Eastern","roku","Strength","30 min Upper Body Strength","COMPLETE",0,7.3756,1800,"https://s3.amazonaws.com/peloton-ride-images/942778f43183f74c96f0c0d6b793bbbff0823186/img_1614619972_525b9e2babdc4594b40fd9bc2bfa92ac.jpg","f962a2b1b34d424cabab73bef81bc8db","Adrian Williams",NA,NA,NA,NA,NA,NA,NA
"5d507b88650a446099ae5b03cda32b47","c9865f8248464d3a813c5a24b83b4c77",2021-09-11 06:04:00,"America/New_York","apple_tv","Strength","Flash 15","COMPLETE",0,7.4457,900,"https://s3.amazonaws.com/peloton-ride-images/9ad2e43a8e62317cb7beb2e47ae19ee93a87d72b/img_1631282228_24cb2e51994e468a8096893ddfed275f.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",NA,NA,NA,NA,NA,NA,NA
"dbcb765da29a4941bbeadd2a5781a94c","ee09265a928d45dea2b8f8dd250eae4e",2021-09-11 02:54:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min Pop Ride","COMPLETE",401454.11,8.4154,2700,"https://s3.amazonaws.com/peloton-ride-images/e8931f3019637c9426d6ae8168e1793d2b755f46/img_1630774074_a14d80f4e48a4f178066e5e661655354.jpg","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",14.18,401,NA,18.9,149,79,47
"69f10b0df7fe41b1a3f6fd46748bfa87","81ee2983c3f742378a5807312d1f6988",2021-09-07 11:33:00,"Etc/GMT+4","home_bike_plus","Strength","20 min EDM Full Body Strength","COMPLETE",0,6.5972,1200,"https://s3.amazonaws.com/peloton-ride-images/02f3568220b62264865082952f60c9e2b65f6484/img_1631021568_f795a2b5ada84d6bbd05b8cb2a3cc361.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"3bf0e4affd4f43e7930d6e38c3d056b1","d1edf2d795e64e159033adbe85d26be0",2021-09-07 11:07:00,"US/Eastern","roku","Strength","20 min Upper Body Strength","COMPLETE",0,7.6152,1200,"https://s3.amazonaws.com/peloton-ride-images/460a2e5a680a87acb62f514a7e41883e3ccd254e/img_1627483834_9b3c7c59aa4c4578ac11963c3f1aa4c5.png","5d56641f30ca4328883ba45dd073ac80","",NA,NA,NA,NA,NA,NA,NA
"61246897855a4968807c7c6ec5bc72b2","c0f6e132dea24587a7b3452661f84ab8",2021-09-06 11:27:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min EDM Ride","COMPLETE",302595.96,7.7576,1800,"https://s3.amazonaws.com/peloton-ride-images/043298df60edfae51ba958a4bfc61a8c47d42047/img_1625668532_8b82b740b8114ad792278fbe6be4b2a0.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",9.95,303,NA,19.9,168,80,48
"2f880b346b924e1d808d9d2ad82cfc47","d1a1c13445554d248e2d2d5ea79b939e",2021-09-05 12:31:00,"Etc/GMT+4","home_bike_plus","Stretching","10 min Full Body Stretch","COMPLETE",0,3.5477,600,"https://s3.amazonaws.com/peloton-ride-images/713b6d63c88ab5f985b2fa90a8e8a9dbff4fe700/img_1613061290_e4a7b6edd07e409582e0296e376b9909.png","a606b2c39c194bcc80f9a541b97b4537","Matty Maggiacomo",NA,NA,NA,NA,NA,NA,NA
"a8d1b58cf5dd4759ad6380a4655dabe2","8dbbb5f1574b4f3a97b4d748f30fff06",2021-09-05 11:21:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","45 min Bootcamp: Upper Body","COMPLETE",226763.87,8.2253,2700,"https://s3.amazonaws.com/peloton-ride-images/39ed592655f6339c82b805b288bc5cefc4313ecf/img_1605222104_121e6649d1bd42e982fd3163d9d576ce.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",NA,NA,NA,NA,NA,NA,NA
"8ee775c1306a4d90bfccb1b22eaf4813","51c6a7fb354f42a2a9e86740ccb96cc3",2021-09-05 06:05:00,"America/New_York","apple_tv","Strength","20 min Chest & Back Strength","COMPLETE",0,6.8374,1200,"https://s3.amazonaws.com/peloton-ride-images/6ee8aff790e02ec812bb0abda65f88134f3e5577/img_1627240637_67b4137c439c41279b33b9f727d31055.png","a606b2c39c194bcc80f9a541b97b4537","Matty Maggiacomo",NA,NA,NA,NA,NA,NA,NA
"67f533f71faf425bb06f003f0dbc81d4","e95e08bb43494bf487021570b2213775",2021-09-04 04:44:00,"US/Eastern","roku","Strength","10 min Core Strength","COMPLETE",0,6.667,600,"https://s3.amazonaws.com/peloton-ride-images/4fac08a4241a50c1d38194abe010d23499f94cf7/img_1627997212_ccb62e134cff4d3095a0e122e5394963.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"eb5b1787ff6c44128a0a6c842c2794a6","684246bfd8cc40599ece91c2a7b7a6d6",2021-09-04 04:30:00,"US/Eastern","roku","Strength","10 min Arms & Shoulders Strength","COMPLETE",0,7.0947,600,"https://s3.amazonaws.com/peloton-ride-images/9eddfa4c38c7135c4f7c072ecf043e415c7b06c1/img_1626307420_aaf1345c06a846398423b5b1d9217176.png","5d56641f30ca4328883ba45dd073ac80","",NA,NA,NA,NA,NA,NA,NA
"a30d6c1cbfb24ee584c9ced04cd2b9a2","6181c4e0c4424f21bab25dfcd593f99c",2021-09-04 02:28:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min 2000s Ride","COMPLETE",273109.67,7.7294,1800,"https://s3.amazonaws.com/peloton-ride-images/1dff4909cca688a32c57c1e62d7f4fdd696c5499/img_1630620554_e6803d2329c54dfd899984d97e8790be.png","f6f2d613dc344e4bbf6428cd34697820","Emma Lovewell",9.53,273,NA,19.1,152,81,47
"b7df616ecc334fe7a29c3bcd8277ebdd","56b08d4cf1c240e4ad486dbfddcf8b31",2021-09-04 01:29:00,"Etc/GMT+4","home_bike_plus","Yoga","30 min Yoga Flow","COMPLETE",0,6.1705,1800,"https://s3.amazonaws.com/peloton-ride-images/3bc5fa405d3465608c9aad3e925b8868491feca2/img_1630764414_73a7fd548357494db0a0502b06319860.jpg","6c4b9f8582b84ab1bb1225d3e396e92e","Kirra Michel",NA,NA,NA,NA,NA,NA,NA
"8dac864cf22a499caa4ca573a17d3b03","cc351c82745f466f8064ffc68f4142ce",2021-09-03 13:31:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min House Ride","COMPLETE",305751.54,7.8282,1800,"https://s3.amazonaws.com/peloton-ride-images/a51a77bcc65d09faa4c7b114cfb01e5b80072c84/img_1630515491_35e75e35e12d4d8fab890dd55eecffee.jpg","048f0ce00edb4427b2dced6cbeb107fd","Jess King",10,306,NA,20,170,80,49
"f070d734e2684090976216aa9ec62001","a2af0bd623ac42909f4c51d5213aa432",2021-09-01 11:32:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.7004,300,"https://s3.amazonaws.com/peloton-ride-images/4bc02a4808e88bb611992d9ba49779669ad7a1b8/img_1621353535_01f8bf8b109e45548a0847434cd3357a.png","1e59e949a19341539214a4a13ea7ff01","Denis Morton",NA,NA,NA,NA,NA,NA,NA
"4099ef9c4004459eab0212a9333c398b","5f1d71cc5cff474aa08f0cfedf16b04f",2021-09-01 11:05:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Low Impact Ride","COMPLETE",173376.51,6.0518,1200,"https://s3.amazonaws.com/peloton-ride-images/b261488bf550190a573a3a074bd60f7aa755f5e2/img_1613598051_beae1c7849cd4a569394618012d5611d.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",6.27,173,NA,18.8,144,85,43
"8ac1ef51378446ed913d4e25c920dd79","266967829bfd4d9d96960d6662c1a98a",2021-09-01 10:31:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","30 min Pop Bootcamp","COMPLETE",143493.4,8.024,1800,"https://s3.amazonaws.com/peloton-ride-images/92f70db5026e197adc386d981bc2d213ad6f2a91/img_1630067835_b99da7404a8f4d0dbef97430fd0e5b0a.jpg","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",NA,NA,NA,NA,NA,NA,NA
"c2241fa856204c11a3aa62e86ab27bfb","7f597cd2601c4ccab57b73158a0ddf9d",2021-08-31 11:04:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min 2000s Ride","COMPLETE",314420.99,7.473,1800,"https://s3.amazonaws.com/peloton-ride-images/daf63aca60babff3a346afad97034c316ade5dd3/img_1623974737_0b4586c015be454bb5af3d0fac50d181.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",10.11,314,NA,20.2,175,88,46
"250150d75cd64e869e7be00fde38c6aa","7eead2ff75e24158b605eaffff11eb76",2021-08-30 12:02:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.5905,300,"https://s3.amazonaws.com/peloton-ride-images/cb72aa6e3e5f9d45bffe640e5928081b7227e3c1/img_1617204098_4bd6811171354ceda6f2d7e82875a429.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",NA,NA,NA,NA,NA,NA,NA
"acb61e3fd37c4bb398ad1130dbd73aa2","d86aa0e8926a43bb863d02b66e00fbca",2021-08-30 11:34:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min EDM Trap Ride","COMPLETE",218578.71,7.7548,1200,"https://s3.amazonaws.com/peloton-ride-images/32e5f2508160ff9516352c54c28f7703ef417266/img_1628093181_244d4b00b3cd4c64a2e9b2249bf19fc7.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",6.84,218,NA,20.5,182,79,50
"13d50b088aaa40d59e2d0da3c1875cb9","d1a1c13445554d248e2d2d5ea79b939e",2021-08-30 11:27:00,"Etc/GMT+4","home_bike_plus","Stretching","10 min Full Body Stretch","COMPLETE",0,3.5477,600,"https://s3.amazonaws.com/peloton-ride-images/713b6d63c88ab5f985b2fa90a8e8a9dbff4fe700/img_1613061290_e4a7b6edd07e409582e0296e376b9909.png","a606b2c39c194bcc80f9a541b97b4537","Matty Maggiacomo",NA,NA,NA,NA,NA,NA,NA
"51c08eb86a734f68a31dff4c33fd1ebe","58912fe63a6d455ba276e1e6342d9bf0",2021-08-29 01:17:00,"Etc/GMT+4","home_bike_plus","Stretching","10 min Foam Rolling: Quads & Hamstrings","COMPLETE",0,4.33,600,"https://s3.amazonaws.com/peloton-ride-images/b978a32b23a1e3a1d4a44f85625f47b250c0db56/img_1627489780_d3f0f27bd9db4449bdd81df56c5a330c.png","561f95c405734d8488ed8dcc8980d599","Hannah Corbin",NA,NA,NA,NA,NA,NA,NA
"d58c262d377942648bee1415414a4d39","568a134bec5146ab9f9abaad544d7d08",2021-08-28 23:57:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min Intervals & Arms Ride","COMPLETE",391024.6,8.4418,2700,"https://s3.amazonaws.com/peloton-ride-images/908e9fdba853fbe53ece85f9a909333ea5101d5f/img_1630245503_7aefcdbb0db74db0b49edebb51eeab5c.png","4904612965164231a37143805a387e40","Kendall Toole",14.01,391,NA,18.7,145,72,48
"0df75a4bdb044e239f7e10e2afac555a","30300a67a7354bacb41dd86eada96287",2021-08-28 03:33:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.3587,300,"https://s3.amazonaws.com/peloton-ride-images/434f43ef0a8e7573f82198277ee89c79a7ff0925/img_1626365151_2fcede75256a4feb8b5c990c7c62370d.png","c406f36aa2a44a5baf8831f8b92f6920","Robin Arzón",NA,NA,NA,NA,NA,NA,NA
"0818e2a0e1f3457b886819cd2984b605","5597c926f8384315837fe569d6f2c506",2021-08-28 02:26:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min Intervals & Arms Ride","COMPLETE",349814.77,8.6336,2700,"https://s3.amazonaws.com/peloton-ride-images/87ec5a4ba7bc1d8699137baa7d8daec08c55f9bb/img_1630164084_82001d9b52544a57ae5558773a41d59e.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",13.05,350,NA,17.4,130,72,46
"fe5db27e0aa04dc28605c8e7b9240802","751d322ac2d34fefbc6c23fece635146",2021-08-28 01:29:00,"Etc/GMT+4","home_bike_plus","Yoga","30 min Morning Yoga Flow","COMPLETE",0,6.2791,1800,"https://s3.amazonaws.com/peloton-ride-images/aaa0b17300870cb2e012ae530ad4dcbef5c23305/img_1630160262_ce8006c07ee346768b590c1bda498eb2.png","6c4b9f8582b84ab1bb1225d3e396e92e","Kirra Michel",NA,NA,NA,NA,NA,NA,NA
"4e284a70b2eb42ce800fa430dd7bae34","e53a9d7251e64413a348dee3d6bf67b8",2021-08-27 12:11:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min AFO Ride: Gorgon City","COMPLETE",304842.74,7.6039,1800,"https://s3.amazonaws.com/peloton-ride-images/61ca34031f6b54151fe6795af041c78c1223a85e/img_1625615670_a99d6fae6516410a9d86efaa23a57fee.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",9.94,305,NA,19.9,169,81,48
